,fatherwords,motherwords,lwords,gendre,1
27681541,0,0,0,-1.0,-1.0
27690222,0,0,0,-0.13,1.0
27720181,0,0,0,-1.0,-1.0
27745185,0,0,0,0.99,1.0
27805705,0,0,0,0.93,1.0
27827131,0,0,0,-0.5,-1.0
27876038,0,0,0,-1.0,1.0
27902863,0,0,0,0.34,1.0
28001293,0,0,0,-0.13,-1.0
28036677,0,0,0,-0.13,-1.0
28051326,0,0,0,-0.13,1.0
28070552,0,0,0,-1.0,-1.0
28077116,0,0,0,-0.97,1.0
28100652,0,0,0,-0.99,-1.0
28135104,0,0,0,-0.13,-1.0
28144074,0,0,0,-0.71,-1.0
28163598,0,0,0,0.7,1.0
28186446,0,0,0,-0.13,-1.0
28253926,0,0,0,0.13,1.0
28259778,0,0,0,0.5,1.0
28269852,0,0,0,-0.13,-1.0
28272498,0,0,0,1.0,1.0
28274201,0,0,0,0.74,-1.0
28292081,0,0,0,-0.13,1.0
28315519,0,0,0,0.0,1.0
28321156,0,0,0,-1.0,-1.0
28358250,0,0,0,-0.99,-1.0
28366358,0,0,0,1.0,1.0
28385064,0,0,0,-0.96,-1.0
28400964,0,0,0,-1.0,-1.0
28420811,0,0,0,1.0,1.0
28450559,0,0,0,1.0,1.0
28482968,0,0,0,-1.0,-1.0
28483127,0,0,0,-0.46,1.0
28537101,0,0,0,-0.13,1.0
28543509,0,0,0,1.0,1.0
28550167,0,0,0,-1.0,-1.0
28569654,0,0,0,0.71,1.0
28572955,0,0,0,-1.0,-1.0
28633067,0,0,0,-0.15,1.0
28635165,0,0,0,-0.13,1.0
28675488,0,0,0,-0.99,1.0
28734642,0,0,0,0.47,1.0
28745223,0,0,0,0.5,-1.0
28817240,0,0,0,-0.5,-1.0
28824860,0,0,0,-0.13,1.0
28872408,0,0,0,1.0,1.0
28896973,0,0,0,0.99,1.0
28906457,0,0,0,1.0,1.0
28906742,0,0,0,0.0,1.0
28920236,0,0,0,-0.13,1.0
28966344,0,0,0,1.0,1.0
28980998,0,0,0,0.13,1.0
29003714,0,0,0,-1.0,-1.0
29016957,0,0,0,-0.99,1.0
29052381,0,0,0,0.13,-1.0
29181234,0,0,0,0.13,1.0
29209544,0,0,0,,-1.0
29303139,0,0,0,0.59,1.0
29304042,0,0,0,-0.98,1.0
29319846,0,0,0,-1.0,-1.0
29322720,0,0,0,-0.5,1.0
29331865,0,0,0,0.61,1.0
29434899,0,0,0,-0.98,-1.0
29445416,0,0,0,-0.99,-1.0
29454836,0,0,0,1.0,1.0
29480700,0,0,0,-0.99,-1.0
29528388,0,0,0,0.35,-1.0
29550052,0,0,0,-1.0,-1.0
29561946,0,0,0,-1.0,1.0
29575546,0,0,0,0.5,1.0
29583015,0,0,0,-0.13,-1.0
29585490,0,1,0,0.5,1.0
29591279,0,0,0,-0.99,-1.0
29605320,0,0,0,-1.0,-1.0
29622636,0,0,0,0.24,1.0
29626013,0,0,0,0.0,1.0
29635093,0,0,0,0.13,1.0
29645703,0,0,0,-0.13,1.0
29661350,0,0,0,0.13,1.0
29680911,0,0,0,-0.06,1.0
29698764,0,0,0,0.99,1.0
29703329,0,0,0,-0.99,-1.0
29766153,0,0,0,-0.13,-1.0
29786300,0,0,0,-0.99,1.0
29798116,0,0,0,1.0,-1.0
29808168,0,0,0,-0.99,-1.0
29818537,0,0,0,-1.0,-1.0
29835627,0,0,0,0.28,1.0
29840356,0,0,0,-1.0,-1.0
29873307,0,0,0,1.0,1.0
29895600,0,0,0,-0.13,1.0
29908323,0,0,0,-0.27,1.0
29928084,0,0,0,0.13,1.0
29930361,0,0,0,0.13,-1.0
29956627,0,0,0,-1.0,-1.0
29962502,0,0,0,-1.0,-1.0
29997331,0,0,0,0.66,1.0
30000010,0,0,0,-1.0,-1.0
30017808,0,0,0,-0.5,-1.0
30058731,0,0,0,0.5,1.0
30060712,0,0,0,1.0,1.0
30079142,0,0,0,1.0,1.0
30120167,0,0,0,1.0,1.0
30124042,0,0,0,-0.13,1.0
30136483,0,0,0,0.99,1.0
30157794,0,0,0,-0.99,-1.0
30185873,0,1,0,1.0,1.0
30207415,0,0,0,0.99,1.0
30208909,0,0,0,0.5,1.0
30210959,0,0,0,0.27,-1.0
30220650,0,0,0,-0.13,-1.0
30240638,0,0,0,-0.13,-1.0
30252390,0,0,0,0.99,1.0
30299217,0,0,0,-0.13,-1.0
30301257,0,0,0,0.99,1.0
30306263,0,0,0,1.0,1.0
30309467,0,0,0,-0.13,1.0
30310045,0,0,0,1.0,1.0
30344306,0,0,0,0.13,1.0
30388144,0,0,0,0.0,1.0
30393581,0,0,0,1.0,1.0
30441000,0,0,0,0.57,1.0
30441237,0,0,0,-0.99,-1.0
30467278,0,0,0,-0.13,-1.0
30481997,0,0,0,-0.96,-1.0
30502953,0,0,0,-0.13,1.0
30511194,0,0,0,0.5,1.0
30527619,0,0,0,-0.13,1.0
30543053,0,0,0,0.99,1.0
30548675,0,0,0,0.13,-1.0
30568035,0,0,0,-1.0,-1.0
30573477,0,0,0,0.13,1.0
30578140,0,0,0,-1.0,-1.0
30602688,0,0,0,1.0,1.0
30605040,0,0,0,0.5,1.0
30629509,0,0,0,-0.97,-1.0
30661502,0,0,0,-0.99,-1.0
30671810,0,0,0,1.0,1.0
30705487,0,0,0,0.13,1.0
30709134,0,0,0,-0.13,-1.0
30744006,0,0,0,-0.5,-1.0
30770045,0,0,0,-0.99,-1.0
30772933,0,0,0,-0.52,-1.0
30775695,0,0,0,0.5,1.0
30784732,0,0,0,-0.87,-1.0
30787862,0,0,0,-0.96,-1.0
30797508,0,0,0,0.98,1.0
30798431,0,0,0,1.0,1.0
30841560,0,0,0,-0.13,-1.0
30846540,0,0,0,-0.62,-1.0
30854422,0,0,0,0.5,1.0
30881278,0,0,0,-0.13,1.0
30897475,0,0,0,-0.71,-1.0
30911016,0,0,0,1.0,1.0
30949683,0,0,0,0.5,1.0
30950587,0,0,0,-0.5,-1.0
30974370,0,0,0,1.0,1.0
30996679,0,0,0,0.99,1.0
30999787,0,0,0,-0.99,-1.0
31011180,0,0,0,0.47,1.0
31036887,0,0,0,-0.13,1.0
31049247,0,0,0,0.0,1.0
31111432,0,0,0,1.0,1.0
31129161,0,0,0,-0.39,-1.0
31152759,0,0,0,-0.5,-1.0
31155225,0,0,0,1.0,1.0
31195454,0,0,0,0.74,1.0
31201389,0,0,0,-0.13,1.0
31229865,0,0,0,-0.13,1.0
31244700,0,0,0,-0.57,1.0
31291338,0,0,0,-0.59,-1.0
31299748,0,0,0,1.0,1.0
31308036,0,0,0,-0.13,-1.0
31316298,0,0,0,1.0,1.0
31335844,0,0,0,0.13,1.0
31378726,0,0,0,1.0,1.0
31391594,0,0,0,-1.0,-1.0
31405349,0,0,0,-1.0,-1.0
31426967,0,0,0,0.66,1.0
31429113,0,0,0,1.0,1.0
31459845,0,0,0,-0.17,1.0
31465091,0,0,0,-1.0,-1.0
31545982,0,0,0,-1.0,-1.0
31557207,0,0,0,-0.13,1.0
31586176,0,0,0,-1.0,1.0
31589095,0,0,0,0.44,1.0
31593463,0,0,0,0.0,1.0
31731270,0,0,0,0.81,1.0
31758098,0,0,0,-0.5,1.0
31798834,0,0,0,,1.0
32051167,0,0,0,1.0,1.0
32161568,0,0,0,0.3,1.0
32175395,0,0,0,1.0,1.0
32261414,0,0,0,1.0,1.0
32357166,0,0,0,-0.13,1.0
32359926,0,0,0,-0.99,-1.0
32373132,0,0,0,0.67,1.0
32433926,0,0,0,-0.99,-1.0
32462780,0,0,0,0.13,1.0
32490593,0,0,0,1.0,1.0
32510588,0,0,0,0.99,1.0
32517167,0,0,0,0.82,1.0
32579827,0,0,0,1.0,1.0
32584031,0,0,0,0.5,1.0
32591999,0,0,0,-1.0,-1.0
32597128,0,0,0,0.5,1.0
32599497,0,1,0,0.84,1.0
32611886,0,0,0,1.0,1.0
32686451,0,0,0,0.99,1.0
32746436,0,0,0,-0.5,-1.0
32751320,0,0,0,-0.13,-1.0
32829101,0,0,0,0.5,1.0
32860692,0,0,0,0.95,1.0
32899934,0,0,0,1.0,1.0
32955479,0,0,0,-1.0,-1.0
32993075,0,1,0,0.0,1.0
33042124,0,0,0,0.33,1.0
33043842,1,0,0,0.0,1.0
33082560,0,0,0,-0.99,-1.0
33119725,0,0,0,0.0,1.0
33166003,0,0,0,-1.0,1.0
33175391,0,0,0,-0.99,-1.0
33275478,0,0,0,-1.0,-1.0
33275845,0,0,0,1.0,1.0
33292123,0,0,0,-0.13,-1.0
33302059,0,0,0,-0.92,-1.0
33338386,0,0,0,-1.0,-1.0
33426242,0,0,0,-0.13,-1.0
33433003,0,0,0,-0.99,-1.0
33447522,0,0,0,0.53,1.0
33455041,0,0,0,1.0,1.0
33478628,0,0,0,-0.5,-1.0
33579233,0,0,0,0.13,1.0
33581486,0,0,0,0.96,1.0
33610145,0,0,0,1.0,1.0
33611563,0,0,0,0.5,1.0
33642599,0,0,0,-1.0,-1.0
33682633,0,0,0,-0.27,1.0
33693699,0,0,0,0.97,1.0
33701892,0,0,0,1.0,1.0
33707334,0,0,0,-0.99,-1.0
33748296,0,0,0,-0.25,1.0
33809854,0,0,0,-0.12,1.0
33852187,0,0,0,0.13,1.0
33867769,0,0,0,0.13,-1.0
33886172,0,0,0,0.49,1.0
33950845,0,0,0,-0.99,-1.0
33953176,0,0,0,-0.97,-1.0
34041289,0,0,0,-0.91,1.0
34046385,0,0,0,-0.65,-1.0
34063960,0,0,0,-0.13,-1.0
34135857,0,0,0,0.13,1.0
34160008,0,0,0,1.0,1.0
34278304,0,0,0,-0.13,-1.0
34337407,0,0,0,1.0,1.0
34376442,0,0,0,1.0,1.0
34386898,0,0,0,1.0,1.0
34395410,0,0,0,-0.98,1.0
34436271,0,0,0,0.0,1.0
34474191,0,0,0,-0.97,-1.0
34491415,0,0,0,-1.0,-1.0
34492714,0,0,0,0.13,1.0
34513945,0,0,0,-0.99,-1.0
34541270,0,0,0,1.0,1.0
34637540,0,0,0,-0.13,-1.0
34644645,0,0,0,-0.13,1.0
34666190,0,0,0,-0.13,1.0
34696248,0,0,0,-0.91,-1.0
34715441,0,0,0,0.71,1.0
34750697,0,0,0,0.13,-1.0
34770714,0,0,0,1.0,1.0
34820661,0,0,0,1.0,1.0
34882535,0,0,0,0.13,-1.0
34903557,0,0,0,-0.33,-1.0
34905260,0,0,0,-0.13,-1.0
34918749,0,0,0,-0.13,-1.0
34949234,0,0,0,0.74,-1.0
34971179,0,0,0,1.0,1.0
34971939,0,0,0,0.71,1.0
34981094,0,0,0,-0.95,-1.0
34995650,0,0,0,-1.0,1.0
35009861,0,0,0,-1.0,-1.0
35015957,0,0,0,1.0,1.0
35034739,0,0,0,0.71,1.0
35055387,0,0,0,0.21,1.0
35085146,0,0,0,0.0,-1.0
35125970,0,0,0,0.5,1.0
35163752,0,0,0,-0.95,1.0
35242190,0,0,0,1.0,1.0
35253653,0,0,0,1.0,1.0
35264746,0,0,0,-0.99,1.0
35285487,0,0,0,1.0,1.0
35338539,0,0,0,0.5,1.0
35342292,0,0,0,0.99,1.0
35394617,0,0,0,0.5,1.0
35395655,0,0,0,0.45,1.0
35434527,0,0,0,1.0,1.0
35491953,0,0,0,0.43,-1.0
35540410,0,0,0,0.13,1.0
35551106,0,0,0,,1.0
35564958,0,0,0,1.0,1.0
35601018,0,0,0,-0.5,1.0
35617708,0,0,0,0.13,1.0
35665742,0,0,0,-0.98,-1.0
35672793,0,0,0,1.0,1.0
35696937,0,0,0,1.0,1.0
35744954,0,0,0,-0.13,1.0
35774129,0,0,0,0.53,1.0
35779889,0,0,0,-0.99,-1.0
35792722,0,0,0,-0.62,-1.0
35807901,0,0,0,-0.13,-1.0
35808460,0,0,0,-0.13,1.0
35837387,0,0,0,-0.13,1.0
35866787,0,0,0,-0.5,1.0
35936610,0,0,0,0.13,1.0
35939235,0,0,0,0.99,1.0
35954603,0,0,0,0.46,1.0
36026362,0,0,0,-0.13,-1.0
36066734,0,0,0,0.67,1.0
36107153,0,0,0,1.0,1.0
36109083,0,0,0,0.28,1.0
36109210,0,0,0,-0.99,-1.0
36126350,0,0,0,0.13,1.0
36183212,0,0,0,1.0,1.0
36199078,0,0,0,1.0,1.0
36222371,0,0,0,-0.99,-1.0
36223235,0,0,0,1.0,1.0
36237785,0,0,0,-0.06,1.0
36302971,0,0,0,1.0,1.0
36386887,0,0,0,0.13,-1.0
36394020,0,0,0,1.0,1.0
36414805,0,0,0,-0.13,1.0
36465481,0,0,0,-1.0,-1.0
36488951,0,0,0,,1.0
36504770,0,0,0,-0.5,-1.0
36518371,0,0,0,0.13,1.0
36527821,0,0,0,-0.34,1.0
36576551,0,0,0,-0.99,-1.0
36600404,0,0,0,-0.44,-1.0
36611849,0,0,0,-0.13,-1.0
36642112,0,0,0,-0.56,-1.0
36708855,0,0,0,0.13,1.0
36725201,0,0,0,-1.0,-1.0
36735822,0,0,0,-0.5,1.0
36754444,0,0,0,-1.0,-1.0
36761912,0,0,0,-0.5,-1.0
36774288,0,0,0,-1.0,1.0
36795387,0,0,0,0.99,1.0
36796827,0,0,0,1.0,1.0
36815851,0,0,0,,-1.0
36828357,0,0,0,0.99,1.0
36870819,0,0,0,-0.32,-1.0
36896772,0,0,0,0.49,1.0
36897345,0,0,0,-0.5,1.0
36973177,0,0,0,,-1.0
36980504,0,0,0,1.0,1.0
36983493,0,0,0,-0.13,1.0
37084242,0,0,0,1.0,1.0
37090413,0,0,0,-1.0,-1.0
37120141,0,0,0,0.98,1.0
37133265,0,0,0,0.99,1.0
37155939,0,0,0,-0.98,-1.0
37157346,0,0,0,0.5,1.0
37235231,0,0,0,1.0,1.0
37241023,0,0,0,1.0,1.0
37273296,0,0,0,-1.0,-1.0
37314675,0,0,0,-1.0,-1.0
37323052,0,0,0,-1.0,-1.0
37361229,0,0,0,0.13,1.0
37376076,0,0,0,-0.99,-1.0
37385013,0,0,0,0.51,1.0
37424182,0,0,0,1.0,1.0
37435529,0,0,0,0.5,1.0
37448685,0,0,0,-0.5,1.0
37498049,0,0,0,1.0,1.0
37500678,0,0,0,0.13,1.0
37501553,0,0,0,1.0,1.0
37512680,0,0,0,0.53,1.0
37534885,0,0,0,0.99,1.0
37537426,0,0,0,1.0,1.0
37570700,0,0,0,0.13,-1.0
37604932,0,0,0,0.5,1.0
37616922,0,0,0,-0.71,-1.0
37646381,0,0,0,0.56,-1.0
37670527,0,0,0,1.0,1.0
37693864,0,0,0,1.0,1.0
37713250,0,0,0,-0.98,-1.0
37745667,0,0,0,1.0,1.0
37769606,0,0,0,-0.25,1.0
37796019,0,0,0,-0.13,1.0
37837859,0,0,0,1.0,1.0
37883693,0,0,0,-0.71,-1.0
37945878,0,0,0,1.0,1.0
37949300,0,0,0,0.71,1.0
37998953,0,0,0,-0.92,-1.0
38041866,0,0,0,-0.13,-1.0
38101841,0,0,0,1.0,1.0
38113123,0,0,0,-0.66,-1.0
38126009,0,0,0,-0.13,-1.0
38167605,0,0,0,0.69,1.0
38175166,0,0,0,1.0,1.0
38187832,0,0,0,1.0,1.0
38210172,0,0,0,1.0,1.0
38213697,0,0,0,-0.3,-1.0
38213925,0,0,0,-0.13,-1.0
38261992,0,0,0,1.0,1.0
38268308,0,0,0,0.5,1.0
38290145,0,0,0,-0.98,1.0
38295596,0,0,0,0.0,-1.0
38313435,0,0,0,-0.43,1.0
38360864,0,0,0,-1.0,-1.0
38375981,0,0,0,-0.61,-1.0
38390759,0,0,0,0.61,1.0
38401822,0,0,0,-0.71,-1.0
38403169,0,0,0,-1.0,-1.0
38439147,0,0,0,1.0,1.0
38441011,0,0,0,-0.97,-1.0
38496145,0,0,0,-0.13,1.0
38527308,0,0,0,0.48,1.0
38548180,0,0,0,1.0,1.0
38555735,0,1,0,0.13,1.0
38556422,0,0,0,0.13,1.0
38562025,0,0,0,0.0,1.0
38583040,0,0,0,-0.5,-1.0
38617818,0,0,0,0.13,1.0
38631603,0,0,0,-0.13,1.0
38631783,0,0,0,-0.13,-1.0
38637084,0,0,0,0.95,1.0
38670610,0,0,0,1.0,1.0
38686517,0,0,0,0.96,1.0
38716207,0,0,0,-1.0,1.0
38725369,0,0,0,1.0,1.0
38777931,0,0,0,0.48,-1.0
38804203,0,0,0,0.13,1.0
38815564,0,0,0,1.0,1.0
38851212,0,0,0,-0.93,-1.0
38865327,0,0,0,-0.13,1.0
38905625,0,0,0,0.13,1.0
38916109,0,0,0,0.46,1.0
38926612,0,0,0,-1.0,-1.0
38929982,0,0,0,-0.13,1.0
38949105,0,0,0,-1.0,1.0
38978390,0,0,0,0.55,1.0
38983140,0,0,0,-1.0,1.0
38989318,0,0,0,0.13,-1.0
38990462,0,0,0,-0.13,1.0
39007860,0,0,0,-0.28,1.0
39025925,0,0,0,1.0,1.0
39052148,0,0,0,-0.99,-1.0
39087008,0,0,0,0.99,1.0
39102150,0,0,0,-0.56,1.0
39107187,0,0,0,-1.0,-1.0
39122017,0,0,0,-0.5,1.0
39126944,0,0,0,,-1.0
39198287,0,0,0,-1.0,-1.0
39208179,0,0,0,-1.0,-1.0
39280571,0,0,0,,-1.0
39301513,0,0,0,0.44,1.0
39306261,0,0,0,1.0,1.0
39378797,0,0,0,0.13,-1.0
39426092,0,0,0,-1.0,-1.0
39451963,0,0,0,-0.98,-1.0
39517913,0,0,0,1.0,1.0
39519970,0,0,0,1.0,1.0
39530833,0,0,0,-0.99,-1.0
39533317,0,0,0,1.0,1.0
39543266,0,0,0,1.0,1.0
39545252,0,0,0,1.0,1.0
39570198,0,0,0,1.0,1.0
39596925,0,0,0,1.0,1.0
39654794,0,0,0,1.0,1.0
39734611,0,0,0,0.5,1.0
39756177,0,0,0,1.0,1.0
39759611,0,0,0,-0.99,-1.0
39782623,0,0,0,0.55,1.0
39849813,0,0,0,0.26,1.0
39854734,0,0,0,0.49,1.0
39914551,0,0,0,1.0,1.0
39915372,0,0,0,1.0,1.0
39915829,0,0,0,-0.6,1.0
39940212,0,0,0,-0.99,-1.0
39942309,0,0,0,-0.99,-1.0
39948606,0,0,0,1.0,1.0
39953010,0,0,0,-0.13,1.0
39958741,0,0,0,1.0,-1.0
39961479,0,0,0,0.13,1.0
39992490,0,0,0,-0.13,1.0
39992797,0,0,0,1.0,1.0
40009960,0,0,0,-0.68,-1.0
40027877,0,0,0,0.98,1.0
40054345,0,0,0,1.0,1.0
40075446,0,0,0,1.0,1.0
40109663,0,0,0,0.4,1.0
40142985,0,0,0,0.5,1.0
40161229,0,0,0,-0.99,-1.0
40181657,0,0,0,1.0,1.0
40217086,0,0,0,1.0,1.0
40231447,0,0,0,1.0,1.0
40257232,0,0,0,-0.13,-1.0
40320590,0,0,0,0.0,1.0
40321731,0,0,0,0.13,1.0
40321789,0,0,0,-1.0,1.0
40352941,0,0,0,0.13,1.0
40355777,0,0,0,-0.13,-1.0
40379689,0,0,0,0.13,-1.0
40382485,0,0,0,-0.92,-1.0
40384966,0,0,0,1.0,1.0
40435108,0,0,0,1.0,1.0
40446896,0,0,0,1.0,1.0
40468172,0,0,0,0.13,-1.0
40469681,0,0,0,-0.99,-1.0
40495658,0,0,0,-0.12,1.0
40516054,0,0,0,0.5,1.0
40569566,0,0,0,-0.13,1.0
40586981,0,0,0,1.0,1.0
40602459,0,0,0,0.03,1.0
40633360,0,0,0,0.5,1.0
40671919,0,0,0,-1.0,1.0
40679987,0,0,0,-1.0,-1.0
40690395,0,0,0,1.0,1.0
40716205,0,0,0,-0.99,-1.0
40717608,0,0,0,1.0,1.0
40736072,0,0,0,-0.13,1.0
40741321,0,0,0,0.99,1.0
40778324,0,0,0,1.0,1.0
40781712,0,0,0,0.99,1.0
40809393,0,0,0,0.99,1.0
40810116,0,0,0,1.0,1.0
40824289,0,0,0,-1.0,-1.0
40833906,0,0,0,-0.58,-1.0
40846827,0,0,0,1.0,1.0
40857336,0,0,0,1.0,1.0
40892554,0,0,0,0.11,-1.0
40902035,0,0,0,0.13,1.0
40966550,0,0,0,-0.99,-1.0
41064342,0,0,0,-1.0,-1.0
41105721,0,0,0,-0.13,-1.0
41112514,0,0,0,-1.0,-1.0
41143604,0,0,0,1.0,1.0
41161958,0,0,0,-1.0,-1.0
41180351,0,0,0,-0.95,-1.0
41191039,0,0,0,-0.13,1.0
41200961,0,0,0,0.99,1.0
41275485,0,0,0,1.0,1.0
41305089,0,0,0,-0.13,-1.0
41371551,0,0,0,-0.13,1.0
41380792,0,0,0,-0.13,1.0
41396609,0,0,0,0.13,1.0
41411502,0,0,0,-1.0,1.0
41422456,0,0,0,0.99,1.0
41433535,0,0,0,-1.0,-1.0
41494491,0,0,0,0.14,-1.0
41498476,0,0,0,-0.97,-1.0
41562360,0,0,0,0.5,1.0
41563548,0,0,0,-1.0,-1.0
41576888,0,0,0,0.5,1.0
41580690,0,0,0,-0.99,-1.0
41611695,0,0,0,1.0,1.0
41617063,0,0,0,-0.99,-1.0
41623850,0,0,0,-0.13,1.0
41654154,0,0,0,-0.13,-1.0
41679610,0,0,0,-1.0,-1.0
41687126,0,0,0,0.99,1.0
41691124,0,0,0,1.0,1.0
41739370,0,0,0,-0.71,-1.0
41748799,0,0,0,-1.0,-1.0
41791679,0,0,0,-1.0,-1.0
41792081,0,0,0,1.0,1.0
41836884,0,0,0,0.99,1.0
41843469,0,0,0,-0.98,-1.0
41852450,0,0,0,0.13,1.0
41914169,0,0,0,-0.5,1.0
41985237,0,0,0,1.0,1.0
42025161,0,0,0,0.0,-1.0
42137712,0,0,0,0.13,-1.0
42173270,0,0,0,0.5,1.0
42270819,0,0,0,0.49,-1.0
42287027,0,0,0,-0.96,-1.0
42308636,0,0,0,0.13,1.0
42346560,0,0,0,0.98,1.0
42396526,0,0,0,-0.99,-1.0
42406765,0,0,0,1.0,1.0
42416544,0,0,0,1.0,1.0
42435920,0,0,0,1.0,1.0
42533717,0,0,0,-0.36,1.0
42561573,0,0,0,-0.98,1.0
42574940,0,0,0,,-1.0
42577956,0,0,0,1.0,1.0
42595145,0,0,0,0.99,1.0
42606616,0,0,0,-0.13,1.0
42646992,0,0,0,-0.38,1.0
42647208,0,0,0,1.0,1.0
42654670,0,0,0,-0.13,1.0
42679346,0,0,0,-0.48,1.0
42691336,0,0,0,-1.0,-1.0
42720802,0,0,0,0.99,1.0
42820326,0,0,0,-1.0,-1.0
42833616,0,0,0,-1.0,1.0
42833847,0,0,0,-0.13,-1.0
42844944,0,0,0,0.0,-1.0
42850025,0,0,0,0.95,1.0
42860676,0,0,0,0.5,1.0
42862127,1,0,0,-0.99,-1.0
42870781,0,0,0,-0.13,1.0
42907353,0,0,0,0.99,1.0
42935670,0,0,0,1.0,1.0
42943497,0,0,0,-0.13,1.0
42984139,0,0,0,0.99,1.0
43002141,0,0,0,-0.13,-1.0
43008759,0,0,0,0.5,1.0
43014035,0,0,0,-0.71,-1.0
43016826,0,0,0,-0.13,-1.0
43017383,0,0,0,0.96,1.0
43017602,0,0,0,-0.13,1.0
43056978,0,0,0,-0.8,-1.0
43061777,0,0,0,-0.99,-1.0
43073074,0,0,0,-1.0,-1.0
43080606,0,0,0,1.0,1.0
43103860,0,0,0,-0.13,-1.0
43133889,0,0,0,-1.0,-1.0
43176333,0,0,0,-0.49,1.0
43187865,0,0,0,-0.12,-1.0
43217888,0,0,0,-0.99,-1.0
43249168,0,0,0,-1.0,-1.0
43294495,0,0,0,0.13,-1.0
43317611,0,0,0,0.13,1.0
43324306,0,0,0,-0.96,1.0
43438319,0,0,0,0.0,1.0
43482315,0,0,0,0.13,1.0
43579971,0,0,0,1.0,1.0
43638421,0,0,0,1.0,1.0
43642456,0,0,0,-0.13,1.0
43647660,0,0,0,-0.71,1.0
43648460,0,0,0,-0.9,1.0
43652844,0,0,0,0.62,1.0
43659194,0,0,0,-0.13,1.0
43667672,0,0,0,-0.13,-1.0
43673147,0,0,0,-1.0,-1.0
43678399,0,0,0,-1.0,-1.0
43725153,0,0,0,1.0,1.0
43752713,0,0,0,0.99,1.0
43772589,0,0,0,-0.51,-1.0
43783912,0,0,0,-0.13,1.0
43808080,0,0,0,0.46,1.0
43854513,0,0,0,1.0,1.0
43856193,0,0,0,0.98,1.0
43881791,0,0,0,0.0,1.0
43990871,0,0,0,0.13,1.0
44005963,0,0,0,-0.99,-1.0
44020738,0,0,0,-0.99,-1.0
44073645,0,0,0,0.5,1.0
44133190,1,0,0,-1.0,-1.0
44137563,0,0,0,0.13,1.0
44159555,0,0,0,0.13,1.0
44195891,0,0,0,-0.37,1.0
44208595,0,0,0,-0.24,1.0
44234672,0,0,0,1.0,1.0
44288821,0,0,0,0.13,1.0
44333293,0,0,0,1.0,1.0
44351623,0,0,0,1.0,1.0
44352502,0,0,0,-0.99,-1.0
44371104,0,0,0,1.0,1.0
44371553,0,0,0,-0.99,-1.0
44390740,0,0,0,1.0,1.0
44402502,0,0,0,-0.13,1.0
44436110,0,0,0,-1.0,-1.0
44520990,0,0,0,-1.0,-1.0
44531502,0,0,0,-0.71,1.0
44532347,0,0,0,-1.0,1.0
44555196,0,0,0,-0.98,-1.0
44564071,0,0,0,1.0,1.0
44582936,0,0,0,-0.13,1.0
44598068,0,0,0,0.13,-1.0
44600111,0,0,0,0.5,1.0
44631433,0,0,0,1.0,1.0
44644258,0,0,0,1.0,1.0
44649647,0,0,0,-0.83,-1.0
44673841,0,0,0,0.13,1.0
44682559,0,0,0,-0.43,-1.0
44701873,0,0,0,-0.2,1.0
44745312,0,0,0,1.0,1.0
44746583,0,0,0,-1.0,-1.0
44749409,0,0,0,-0.13,-1.0
44802851,0,0,0,0.0,1.0
44827406,0,0,0,-1.0,-1.0
44830993,0,0,0,0.13,1.0
44899848,0,0,0,0.5,1.0
44953401,0,0,0,1.0,1.0
44968397,0,0,0,-1.0,-1.0
45028755,0,0,0,-0.13,1.0
45046870,0,0,0,-0.52,-1.0
45067780,0,0,0,0.0,1.0
45124560,0,0,0,-0.99,-1.0
45163518,0,0,0,-1.0,1.0
45174631,0,0,0,1.0,1.0
45244563,0,0,0,0.99,1.0
45258265,0,0,0,-0.49,-1.0
45276338,0,0,0,1.0,1.0
45318847,0,0,0,-0.13,-1.0
45325478,0,0,0,-0.13,1.0
45329555,0,0,0,1.0,1.0
45353025,0,0,0,-0.58,-1.0
45358435,0,0,0,0.5,1.0
45379275,0,0,0,0.97,1.0
45402591,0,0,0,-0.13,1.0
45423606,0,0,0,0.99,1.0
45447534,0,0,0,-0.13,1.0
45545457,0,0,0,-0.5,-1.0
45584737,0,0,0,-1.0,-1.0
45604841,0,0,0,-1.0,-1.0
45608153,0,0,0,-0.5,-1.0
45651586,0,0,0,0.71,1.0
45685261,0,0,0,0.13,1.0
45738289,0,0,0,1.0,1.0
45750983,0,0,0,1.0,1.0
45752512,0,0,0,1.0,1.0
45768142,0,0,0,-0.2,1.0
45788610,0,0,0,-0.13,-1.0
45799899,0,0,0,-0.99,1.0
45807477,0,0,0,1.0,1.0
45824900,0,0,0,0.13,-1.0
45827776,0,0,0,-0.5,-1.0
46041093,0,0,0,0.27,1.0
46091075,0,0,0,-0.13,1.0
46139091,0,0,0,-0.5,-1.0
46142500,0,0,0,1.0,1.0
46149818,0,0,0,0.52,1.0
46178395,0,0,0,0.13,1.0
46231186,0,0,0,1.0,1.0
46270570,0,0,0,-0.07,1.0
46284343,0,0,0,0.65,1.0
46286432,0,0,0,0.5,1.0
46299333,0,0,0,-0.13,-1.0
46347063,0,0,0,0.46,1.0
46368348,0,0,0,-0.5,-1.0
46392676,0,0,0,1.0,1.0
46402240,0,0,0,0.13,1.0
46462461,0,0,0,-0.5,-1.0
46470625,0,0,0,1.0,1.0
46485256,0,0,0,-0.5,-1.0
46520226,0,0,0,-0.99,-1.0
46562002,0,0,0,0.4,1.0
